A,B,C,D
291.3330229930436,416.1720685770911,423.9568093243912,247.39108932128997
186.20319289909654,352.45723514144856,463.4862740770863,369.6794929773715
227.5719540484718,410.24350572909714,358.86887785904077,66.92911497986589
199.77186496394464,360.8581156631336,378.8348711903127,257.8676832830287
331.16938944742503,330.74688830058017,397.0777478506461,384.1543851632187
241.41713802911295,394.69742611273773,380.7961160502075,289.6407470409541
138.68874948090695,299.1559426893294,372.02711756293843,332.26710311427996
262.50308425533757,333.0059853493611,352.0328819619244,349.1947575744282
355.1143258930466,347.5089433529137,427.9509407433269,227.3027093386338
360.5790747294913,283.7648780356405,385.2092265942806,432.30602707370224
229.39860556587408,292.5664302235289,436.2409190865353,329.3080190960706
264.3516565506259,350.2003106371438,338.9456456218512,145.0393330495924
315.6164948656867,285.5352326832621,353.6327856339435,302.67994038466975
360.4472087921161,260.39655148419314,401.3998223893411,277.39043402560276
392.6777827370649,340.0156555923193,343.7956730691069,269.9985812554618
382.09820644315926,301.4538964451114,349.5019575017259,159.84010319242097
361.1515409954187,335.3786513243755,305.9503093229751,241.13905576931927
147.99798518693945,252.6534274414139,333.50871458950024,180.01626761283939
377.5661043959319,225.85934202816637,342.2772106993675,198.46702935920115
232.09529438715577,284.7857710404101,295.1494570237944,256.39842716775195
344.6392598616389,245.90475596069243,292.25919642760573,370.4033687471062
314.88282938484264,355.1313489522658,344.5480075111485,196.78579140824417
253.15721456943425,305.77532154012073,243.53534198159812,255.6761642053303
260.51264336985935,310.3305664208314,412.7156843757981,293.76186371993936
194.6834893998308,299.8267429573363,347.0607789104476,241.49199370376004
171.3946148665443,317.4207132507023,391.04221020778493,362.1120211780572
211.04568593663578,305.2107616535658,472.1987679011728,328.72922289113325
149.493983368116,280.87786221464097,403.4718712058534,412.49753377917574
195.600395149187,274.1160682590066,337.3000926921459,374.6389428564221
180.33492017945366,302.73348271159495,262.56044017940127,305.6692134562191
176.5955097005172,231.0289920631601,307.7376116547138,210.09222890478193
256.89530508205826,335.63799987259694,391.2899642866444,255.38380506071533
282.96430943470364,314.6181121012802,332.2755467892894,353.0985450578304
230.57417884950164,284.5840577843551,349.0724648053973,361.14971688088883
306.1248475886554,267.76480172707335,399.7993436483215,363.1419762917594
403.0269871614409,255.6262230309748,417.6159977156815,486.3949275431189
194.05981908107242,323.68631719257064,374.2050916671988,448.4335442138547
316.6759560535473,367.09459191834634,341.8649045776549,157.0854649450684
307.23061622426525,271.31275347191365,313.9043278577703,239.5243927445023
301.09210095551845,315.3150048665517,385.90967542628044,245.60016894363758
289.3630520548518,216.76224749770935,230.28260041024143,123.81021192590313
250.8349350467123,234.97164050615282,362.77269451720093,263.65673194756096
403.2441783310412,329.29902869447403,225.33423990232876,453.0980661028252
328.1449127305125,324.71274726432415,296.11001517230363,250.90784825785687
275.4447550176689,362.38981471113806,327.4407554533715,191.50543379836108
347.20680951771413,301.6804709544344,185.12331298837566,300.8596336124592
253.13394030752937,323.05339081335086,395.2324740261479,170.40234834415753
236.65069791540787,302.7115942922607,310.74542535458653,283.3183803296886
271.3114993850364,271.25875149262987,391.0252332377682,218.9738335281345
188.88579253606756,321.43012519718513,266.8326972759004,212.35121195094064
123.59678261331783,328.85828721481704,230.909666754741,394.63570287817186
235.4139747957915,281.94497730893625,313.0670191935671,386.63693055305595
311.7997797168366,279.143749216557,339.9185388849168,298.47500362555155
221.08302601789023,352.66004479630357,217.87967648154387,237.12419511439612
273.129826118153,296.13672476365304,431.34195426732003,322.48713477383876
159.4307095716478,344.6830213846955,345.9491464595601,182.67512126450396
339.7339194915309,333.5759839358325,454.4372707719526,236.24338427948123
275.58708568330457,341.59606134438883,466.24782306166753,258.77201186135187
310.72793160480427,344.7098526216382,396.9834759344979,300.7594269180021
266.96657371851575,313.8755288862162,403.808097145753,318.3130230230013
354.52187762605234,306.87035014862033,317.9303409009775,247.377863731275
241.82040638299554,299.46760288949815,386.18829205799443,165.04568199923477
214.6932517238854,345.0430706787149,359.97127585494576,332.9122575586494
233.58791730180997,363.93884373254485,309.54180588613417,268.06689616546487
285.92912197233625,328.81521648931096,378.8767975847076,190.96783180416818
300.8725820426303,358.2108213291827,394.8554011596103,130.10742947971625
258.0435051105505,371.3295809957806,341.749537333708,380.3065597902425
168.10974503120195,291.06363319277045,414.03396038227885,100.14522627886484
291.94718914559235,293.51731648820265,416.989234909764,367.54434641632986
261.23579261862926,336.1225932606159,336.1789279180433,249.41280692776542
228.88149256930168,386.24343918033765,469.3990265803142,324.74877045530667
419.1220921154996,342.51986584644465,507.25896925245684,257.77606570060794
253.89656622679394,401.23492212203877,452.0077314607801,427.31886239365775
260.73539092653874,370.0933792559697,550.0604166974098,390.2997685282731
300.84612948120014,332.9974090384802,525.9618330012394,202.06307916805127
370.82162470638644,351.8976957951699,473.7351523955155,396.13867937568745
171.83835724128085,328.6297768427315,453.5507485908777,342.14587064769336
246.808429729383,346.8333429200121,499.22948689008825,298.4251732925173
261.53366629924744,363.57283203697654,448.1267866232299,201.36183233890057
302.89181789933406,422.3054724821401,455.08957074480924,353.66925374743295
208.5370059991081,389.7837349766838,340.82851299826007,327.5666601426866
149.5945980702144,404.01344897706684,450.2898457685919,358.60995639095796
303.9341437802921,346.9316580134929,389.8227642286415,241.4419013536496
353.81598155031406,373.3690658528157,312.27853414144437,231.6429580718497
263.67322783331804,360.88668614820836,328.6076347019934,251.86678716220024
309.8416783835838,351.71626634343403,461.9021552215538,429.643215582004
292.36734424497604,389.9889495190661,407.7394829000349,367.99769339700464
278.2031183044307,352.88381381831704,396.36015025140017,261.80848748456197
368.82910133539343,331.2886988847993,375.21549180374694,315.41474952384567
149.8177309547276,307.61044035884964,316.06441602869876,238.58860458388727
336.245543916227,385.2665573578802,415.9270753567192,389.1740111943475
316.44713375646535,363.3296073243433,460.4966558358972,213.79008065575334
281.89808096813107,344.1071513487729,357.9446855994979,420.05130832106676
253.14090476733216,318.7944833380196,378.3894940956774,414.6500077504893
255.4825643166167,357.31931781306736,456.1798000531871,383.57764353518536
188.4969160737431,340.1465511138464,450.3051852421399,247.60034399931806
303.41216684730705,353.3966171722673,510.40698408372936,293.4575993882861
248.3118072485401,386.0598276743825,431.6355559489506,276.0690910277123
235.39500556123866,315.7954044388327,312.5316735702545,355.3965996355451
243.08838860583384,363.9848832938131,424.1118058890109,260.9257144571923
261.566355795232,337.9013011209811,450.00167474719996,274.6365429263081
180.24914622562642,383.9141853680826,478.7682203388946,273.4171831889581
217.9930095917908,413.05670694592106,344.78359826171123,372.82742218683165
328.42221907607757,347.76668475092,487.35049552253514,93.33670105961804
344.316772331003,377.53991543307455,341.50075255365937,296.24495960863584
284.13213342081804,357.2344853229346,414.8124687288629,164.88110631871504
234.87161786972496,374.3606621573934,419.52222495195184,377.741095796929
274.6400765317817,327.8308167060226,393.2839015167426,289.500972289124
301.07615171241724,258.7406517287935,309.17010107416525,467.79595265198043
205.23047853188098,323.8821072583646,433.10126981761465,178.64086111722506
309.0189106791995,282.46470264351655,336.75643562235865,131.90920701704113
255.3793749986503,312.29439923587137,355.87556316039877,107.13616083306181
254.5375079433404,285.4858628978879,222.15178530436972,133.93685389765548
305.4919960177089,248.5600463972441,268.1974965211381,135.8087836224377
217.1061483398105,326.1769436634759,297.98137385725715,236.79734021781462
212.93304351439093,388.8870483133066,287.5094213211009,164.55643839805504
327.3092984518149,384.0095459149061,351.92532389122437,-27.058768161599403
341.0184713734971,371.0379046608801,365.1036995705226,177.24912878749782
303.40586378642,340.8430982029406,355.9430940668426,310.5738525347683
213.26688458501684,343.3579759459708,343.3766631229514,324.2532930544014
252.67646024100384,287.504891335842,429.8311016014727,179.36827066060425
244.33803187921617,349.28674460848964,360.52028856670046,270.43700104025083
123.21716845231393,245.274293508666,335.05485839648696,286.1884230335344
254.76384727130494,333.04715555096607,357.669239375063,243.4747783668267
201.66472846858434,308.366884986525,406.98108635716227,244.20133471184997
275.30759891284794,368.96470726479987,424.1214800795325,264.9655330501187
176.9965315144962,311.0242977050572,279.76798323865165,192.2625975666835
256.4331921117331,343.07571349422255,234.91529319149384,195.33596963535948
370.44371892645137,277.87809674289815,476.21938813571546,277.0594994398423
420.6073007188144,268.84589172587164,338.67664302221766,105.41783831616644
230.69937315976625,351.63525514346475,481.2630496956626,132.88069107619816
255.45214749420484,323.4435915214908,430.7846620569643,318.54738819235394
384.31512223657865,310.02202711096004,369.0329658067318,362.2305905208338
284.17728588452223,321.4591985907137,354.60494071216317,248.14356675871676
311.00931406572755,354.7487142567721,350.67329892201525,183.80111519075888
265.87449247926645,337.36061655638315,357.7005735102628,194.42427098987676
266.2852798085167,318.23759305228543,298.75288073227256,185.81212394112765
269.663224919936,338.6873951398296,247.36585811494643,465.9587621493466
305.54838932055986,295.8863232002242,408.646702095356,224.32510046461888
236.93677547397456,257.00972073218145,440.6966182998403,388.2102714915916
188.32128947646368,441.1644129722835,378.5081082018075,346.32666782161675
299.8632727196312,264.8292054828113,383.2299195535163,241.7633050179275
301.27917478830864,268.6286203297308,244.1097290813475,424.09783557259004
334.20987295566596,292.3001324728094,381.9964118316706,308.76887437339474
270.149741542918,266.09063927364053,328.2711183121165,272.892650035215
289.60516752415117,406.2014860338128,324.3956677506068,471.2428137873919
230.87889856627848,306.2351459997005,369.6833615518554,308.630775171901
241.50854466218607,303.21173571411657,419.3047658503579,238.51112885119036
136.6069646273807,330.5032742137738,408.501024197964,293.1384162634601
111.75086114143431,372.5471487458119,426.6375279010354,363.6003265311723
184.4343770759209,308.2303691991515,391.91071905647607,297.148386639352
236.955197303895,448.05620168368694,343.10708335070706,446.0890237417663
326.87081326087224,374.8826390410732,411.70267273015776,407.60886745397335
307.83810133661075,329.7595119406582,384.18391259564413,319.001811666419
298.84704702676976,325.51673575497745,496.91270563368977,545.554473780004
265.0513707723211,317.66270006968347,403.0021684038684,264.8655060602649
311.63667778194383,323.8785677815877,429.69478007807356,418.22755838654786
236.92876753506334,302.45556338894437,413.61025707493553,412.7012377767752
243.95217942592933,299.2288431469957,402.4564153889944,293.5052364372249
329.86580315305196,354.2123719505686,483.81644881171565,347.98542299000235
366.37815348114106,355.86603809955034,427.5989778072188,324.0092610838081
332.32069649577255,340.26252179312263,405.4847988391376,136.17503808768635
295.8493342439191,384.7345159728826,386.0037211508401,368.1158084596182
305.3196105414192,339.7938031874658,412.57335646691905,314.8475950277077
333.0513150798528,355.7906107920633,499.03373555167815,331.0032142527027
275.229506132533,361.08706491334215,454.3468690786763,328.3983121253023
355.4403201727425,331.5013491525995,449.9036895513924,207.3365461992213
338.5579034880522,349.66962570728504,375.3780423997389,262.20666628343633
270.58479916090437,320.89652525342075,459.44009783480254,373.2025655247125
168.89319251764329,326.8499164440178,379.5269423727625,293.62717151325114
134.1360198563712,318.51095925061475,463.1720630593291,231.50484253900652
166.19415818864823,362.16337909170267,452.82997408105575,183.3149279909047
